ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status
DO1005212720,DRGB 10.60% 2028-10-31 DOP,10.60% BD REDEEM 31/10/2028 DOP 100000,102.525,9.596723,9.37265,10.6,Government,2028-10-31,Dominican Republic,,DOP,2023-10-31T00:00:00Z,2025-11-13T00:00:00Z,Active
DO1005212621,DRGB 10.00% 2026-10-31 DOP,10% BD REDEEM 31/10/2026 DOP 100000,100.424,9.727751,9.314897,10.0,Government,2026-10-31,Dominican Republic,,DOP,2023-10-21T00:00:00Z,2025-11-13T00:00:00Z,Active
USP3579ECG00,DRGB 5.88% 2060-01-30 USD,5.875% BD REDEEM 30/01/2060 USD 150000 - Reg S,89.736,6.63323,6.526646,5.875,Government,2060-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-11-13T00:00:00Z,Active
US25714PEE43,DRGB 5.88% 2060-01-30 USD,5.875% BD REDEEM 30/01/2060 USD 150000 - 144A,89.736,6.63323,6.526646,5.875,Government,2060-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-11-13T00:00:00Z,Active
DO1005207027,DRGB 10.75% 2029-11-08 DOP,10.75% BD REDEEM 08/11/2029 DOP 100000,104.013,9.514996,9.297154,10.75,Government,2029-11-08,Dominican Republic,N,DOP,2019-11-08T00:00:00Z,2025-11-13T00:00:00Z,Active
US25714WBH51,DRGB 10.75% 2029-11-08 DOP,10.75% BD REDEEM 08/11/2029 USD - 144A,104.013,9.514912,9.297074,10.75,Government,2029-11-08,Dominican Republic,,DOP,2019-11-08T00:00:00Z,2025-11-13T00:00:00Z,Active
XS2079033028,DRGB 10.75% 2029-11-08 DOP,10.75% BD REDEEM 08/11/2029 DOP 100000 - Reg S,104.013,9.514912,9.297074,10.75,Government,2029-11-08,Dominican Republic,,DOP,2019-11-08T00:00:00Z,2025-11-13T00:00:00Z,Active
USP3579ECD78,DRGB 9.75% 2026-06-05 DOP,9.75% BD REDEEM 05/06/2026 DOP 8000000 - Reg S,100.25,9.258744,9.09261,9.75,Government,2026-06-05,Dominican Republic,N,DOP,2019-06-05T00:00:00Z,2025-11-13T00:00:00Z,Active
US25714PEA21,DRGB 9.75% 2026-06-05 DOP,9.75% BD REDEEM 05/06/2026 DOP 8000000 - 144A,100.25,9.258744,9.09261,9.75,Government,2026-06-05,Dominican Republic,N,DOP,2019-06-05T00:00:00Z,2025-11-13T00:00:00Z,Active
USP3579EBE60,DRGB 6.85% 2045-01-27 USD,6.85% BD REDEEM 27/01/2045 USD 100000 - Reg S,103.689,6.509486,6.406613,6.85,Government,2045-01-27,Dominican Republic,N,USD,2015-01-27T00:00:00Z,2025-11-13T00:00:00Z,Active
US25714PCW68,DRGB 6.85% 2045-01-27 USD,6.85% BD REDEEM 27/01/2045 USD 100000 - 144A,103.689,6.509486,6.406613,6.85,Government,2045-01-27,Dominican Republic,N,USD,2015-01-27T00:00:00Z,2025-11-13T00:00:00Z,Active
DO1005205310,DRGB 11.00% 2026-11-06 DOP,11% BD REDEEM 06/11/2026 DOP 100000,101.56,9.288796,9.085872,11.0,Government,2026-11-06,Dominican Republic,N,DOP,2016-05-06T00:00:00Z,2025-11-13T00:00:00Z,Active
