ISIN,Name,Description,Clean Price,Yield (%),YTM (%),Coupon,Industry,Maturity,Issuer,Callable,Currency,Issue Date,Pricing Date,Status
XS2584621499,DRGB 13.00% 2026-01-30 DOP,13% BD REDEEM 30/01/2026 DOP 1000000 - Reg S,101.017,9.974902,9.661186,13.0,Government,2026-01-30,Dominican Republic,,DOP,2023-02-03T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714RDA95,DRGB 12.00% 2025-10-03 USD,12% NT REDEEM 03/10/2025 USD - 144A,100.043,10.549155,10.259075,12.0,Government,2025-10-03,Dominican Republic,N,USD,2022-10-03T00:00:00Z,2025-09-18T00:00:00Z,Active
XS2543286004,DRGB 12.00% 2025-10-03 USD,12% BD REDEEM 03/10/2025 USD 1000 - Reg S,100.043,10.549155,10.259075,12.0,Government,2025-10-03,Dominican Republic,,USD,2022-10-03T00:00:00Z,2025-09-18T00:00:00Z,Active
XS2443892281,DRGB 8.00% 2027-02-12 DOP,8% BD REDEEM 12/02/2027 DOP 10000,96.842,10.476096,10.194064,8.0,Government,2027-02-12,Dominican Republic,,DOP,2022-02-12T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PDJ49,DRGB 6.88% 2026-01-29 USD,6.875% NT REDEEM 29/01/2026 USD 100000 - 144A,100.503,5.434603,5.358354,6.875,Government,2026-01-29,Dominican Republic,N,USD,2016-01-29T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579EBK21,DRGB 6.88% 2026-01-29 USD,6.875% NT REDEEM 29/01/2026 USD 100000 - Reg S,100.503,5.434603,5.358354,6.875,Government,2026-01-29,Dominican Republic,N,USD,2016-01-29T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PES39,DRGB 13.63% 2033-02-03 DOP,13.625% BD REDEEM 03/02/2033 DOP 8000000 - 144A,121.699,9.464253,9.243514,13.625,Government,2033-02-03,Dominican Republic,Y,DOP,2023-02-03T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579ECQ81,DRGB 13.63% 2033-02-03 DOP,13.625% BD REDEEM 03/02/2033 DOP 50000 - Reg S,121.699,9.464253,9.243514,13.625,Government,2033-02-03,Dominican Republic,Y,DOP,2023-02-03T00:00:00Z,2025-09-18T00:00:00Z,Active
DO1005207027,DRGB 10.75% 2029-11-08 DOP,10.75% BD REDEEM 08/11/2029 DOP 100000,103.281,9.759249,9.527623,10.75,Government,2029-11-08,Dominican Republic,N,DOP,2019-11-08T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714WBH51,DRGB 10.75% 2029-11-08 DOP,10.75% BD REDEEM 08/11/2029 USD - 144A,103.281,9.759268,9.527642,10.75,Government,2029-11-08,Dominican Republic,,DOP,2019-11-08T00:00:00Z,2025-09-18T00:00:00Z,Active
XS2079033028,DRGB 10.75% 2029-11-08 DOP,10.75% BD REDEEM 08/11/2029 DOP 100000 - Reg S,103.281,9.759268,9.527642,10.75,Government,2029-11-08,Dominican Republic,,DOP,2019-11-08T00:00:00Z,2025-09-18T00:00:00Z,Active
DO1005205419,DRGB 11.00% 2026-12-04 DOP,11% BD REDEEM 04/12/2026 DOP 100000,101.465,9.657628,9.43378,11.0,Government,2026-12-04,Dominican Republic,,DOP,2016-06-04T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PDZ80,DRGB 6.00% 2028-07-19 USD,6% NT REDEEM 19/07/2028 USD 150000 - 144A,103.413,4.697788,4.647488,6.0,Government,2028-07-19,Dominican Republic,Y,USD,2018-07-19T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579ECB13,DRGB 6.00% 2028-07-19 USD,6% NT REDEEM 19/07/2028 USD 150000 - Reg S,103.413,4.697788,4.647488,6.0,Government,2028-07-19,Dominican Republic,Y,USD,2018-07-19T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PAJ75,DRGB 8.63% 2027-04-20 USD,8.625% BD REDEEM 20/04/2027 USD 100000 - 144A,104.255,5.648299,5.587359,8.625,Government,2027-04-20,Dominican Republic,N,USD,2006-03-20T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579EAG28,DRGB 8.63% 2027-04-20 USD,8.625% BD REDEEM 20/04/2027 USD 100000 - Reg S,104.255,5.648299,5.587359,8.625,Government,2027-04-20,Dominican Republic,N,USD,2006-03-20T00:00:00Z,2025-09-18T00:00:00Z,Active
DO1005207118,DRGB 6.65% 2026-12-27 USD,6.65% BD REDEEM 27/12/2026 USD 1000,102.391,4.686094,4.632447,6.65,Government,2026-12-27,Dominican Republic,N,USD,2019-12-27T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PEA21,DRGB 9.75% 2026-06-05 DOP,9.75% BD REDEEM 05/06/2026 DOP 8000000 - 144A,100.177,9.446327,9.255783,9.75,Government,2026-06-05,Dominican Republic,N,DOP,2019-06-05T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579ECD78,DRGB 9.75% 2026-06-05 DOP,9.75% BD REDEEM 05/06/2026 DOP 8000000 - Reg S,100.177,9.446327,9.255783,9.75,Government,2026-06-05,Dominican Republic,N,DOP,2019-06-05T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PEP99,DRGB 5.50% 2029-02-22 USD,5.50% BD REDEEM 22/02/2029 USD 150000 - 144A,102.032,4.848273,4.786882,5.5,Government,2029-02-22,Dominican Republic,Y,USD,2022-02-22T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579ECP09,DRGB 5.50% 2029-02-22 USD,5.50% BD REDEEM 22/02/2029 USD 150000 - reg s,102.032,4.848273,4.786882,5.5,Government,2029-02-22,Dominican Republic,Y,USD,2022-02-22T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PDT21,DRGB 5.95% 2027-01-25 USD,5.95% BD REDEEM 25/01/2027 USD 100000 - 144A,101.864,4.508864,4.45994,5.95,Government,2027-01-25,Dominican Republic,N,USD,2017-01-25T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579EBV85,DRGB 5.95% 2027-01-25 USD,5.95% BD REDEEM 25/01/2027 USD 100000 - Reg S,101.864,4.508864,4.45994,5.95,Government,2027-01-25,Dominican Republic,N,USD,2017-01-25T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PEF18,DRGB 4.88% 2032-09-23 USD,4.875% BD REDEEM 23/09/2032 USD 150000 - 144A,96.049,5.562837,5.487126,4.875,Government,2032-09-23,Dominican Republic,Y,USD,2020-09-23T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579ECH82,DRGB 4.88% 2032-09-23 USD,4.875% BD REDEEM 23/09/2032 USD 150000 - Reg S,96.049,5.562837,5.487126,4.875,Government,2032-09-23,Dominican Republic,Y,USD,2020-09-23T00:00:00Z,2025-09-18T00:00:00Z,Active
DO1005208215,DRGB 6.95% 2029-06-26 USD,6.95% BD REDEEM 26/06/2029 USD 1000,107.323,4.801577,4.747813,6.95,Government,2029-06-26,Dominican Republic,N,USD,2020-06-26T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PET12,DRGB 7.05% 2031-02-03 USD,7.05% NT REDEEM 03/02/2031 USD 1000 - 144A,107.926,5.332741,5.260809,7.05,Government,2031-02-03,Dominican Republic,Y,USD,2023-02-03T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579ECR64,DRGB 7.05% 2031-02-03 USD,7.05% BD REDEEM 03/02/2031 USD 150000 - Reg S,107.926,5.332741,5.260809,7.05,Government,2031-02-03,Dominican Republic,Y,USD,2023-02-03T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PED69,DRGB 4.50% 2030-01-30 USD,4.50% BD REDEEM 30/01/2030 USD 150000 - 144A,98.045,5.002536,4.941092,4.5,Government,2030-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579ECF27,DRGB 4.50% 2030-01-30 USD,4.50% BD REDEEM 30/01/2030 USD 150000 - Reg S,98.045,5.002536,4.941092,4.5,Government,2030-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PEZ71,DRGB 6.60% 2036-06-01 USD,6.60% BD REDEEM 01/06/2036 USD 150000 - 144A,104.564,6.014043,5.925884,6.6,Government,2036-06-01,Dominican Republic,Y,USD,2024-07-01T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579ECU93,DRGB 6.60% 2036-06-01 USD,6.60% BD REDEEM 01/06/2036 USD 150000 - Reg S,104.564,6.014043,5.925884,6.6,Government,2036-06-01,Dominican Republic,Y,USD,2024-07-01T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PEN42,DRGB 6.00% 2033-02-22 USD,6% BD REDEEM 22/02/2033 USD 1000 - 144A,102.403,5.599278,5.520632,6.0,Government,2033-02-22,Dominican Republic,Y,USD,2022-02-22T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579ECN50,DRGB 6.00% 2033-02-22 USD,6% BD REDEEM 22/02/2033 USD 1000 - Reg S,102.403,5.599278,5.520632,6.0,Government,2033-02-22,Dominican Republic,Y,USD,2022-02-22T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PDW59,DRGB 6.50% 2048-02-15 USD,6.50% BD REDEEM 15/02/2048 USD 150000 - 144A,100.146,6.486928,6.383643,6.5,Government,2048-02-15,Dominican Republic,Y,USD,2018-02-15T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579EBY25,DRGB 6.50% 2048-02-15 USD,6.50% BD REDEEM 15/02/2048 USD 150000 - Reg S,100.146,6.486928,6.383643,6.5,Government,2048-02-15,Dominican Republic,Y,USD,2018-02-15T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PCW68,DRGB 6.85% 2045-01-27 USD,6.85% BD REDEEM 27/01/2045 USD 100000 - 144A,104.155,6.469577,6.367626,6.85,Government,2045-01-27,Dominican Republic,N,USD,2015-01-27T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579EBE60,DRGB 6.85% 2045-01-27 USD,6.85% BD REDEEM 27/01/2045 USD 100000 - Reg S,104.155,6.469577,6.367626,6.85,Government,2045-01-27,Dominican Republic,N,USD,2015-01-27T00:00:00Z,2025-09-18T00:00:00Z,Active
DO1005208322,DRGB 6.75% 2040-07-24 USD,6.75% BD REDEEM 24/07/2040 USD 1000,104.955,6.232466,6.138548,6.75,Government,2040-07-24,Dominican Republic,N,USD,2020-07-24T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PCF36,DRGB 7.45% 2044-04-30 USD,7.45% BD REDEEM 30/04/2044 USD 100000 - 144A,110.007,6.513568,6.411095,7.45,Government,2044-04-30,Dominican Republic,N,USD,2014-04-30T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579EAY34,DRGB 7.45% 2044-04-30 USD,7.45% BD REDEEM 30/04/2044 USD 100000 - Reg S,110.007,6.513568,6.411095,7.45,Government,2044-04-30,Dominican Republic,N,USD,2014-04-30T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PEG90,DRGB 5.30% 2041-01-21 USD,5.30% BD REDEEM 21/01/2041 USD 150000 - 144A,90.685,6.252074,6.156455,5.3,Government,2041-01-21,Dominican Republic,Y,USD,2021-01-21T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579ECJ49,DRGB 5.30% 2041-01-21 USD,5.30% BD REDEEM 21/01/2041 USD 150000 - Reg S,90.685,6.252074,6.156455,5.3,Government,2041-01-21,Dominican Republic,Y,USD,2021-01-21T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PEB04,DRGB 6.40% 2049-06-05 USD,6.40% BD REDEEM 05/06/2049 USD 150000 - 144A,99.043,6.478469,6.376269,6.4,Government,2049-06-05,Dominican Republic,Y,USD,2019-06-05T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579ECE51,DRGB 6.40% 2049-06-05 USD,6.40% BD REDEEM 05/06/2049 USD 150000 - Reg S,99.043,6.478469,6.376269,6.4,Government,2049-06-05,Dominican Republic,Y,USD,2019-06-05T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714PEE43,DRGB 5.88% 2060-01-30 USD,5.875% BD REDEEM 30/01/2060 USD 150000 - 144A,89.242,6.672671,6.564561,5.875,Government,2060-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-09-18T00:00:00Z,Active
USP3579ECG00,DRGB 5.88% 2060-01-30 USD,5.875% BD REDEEM 30/01/2060 USD 150000 - Reg S,89.242,6.672671,6.564561,5.875,Government,2060-01-30,Dominican Republic,Y,USD,2020-01-30T00:00:00Z,2025-09-18T00:00:00Z,Active
DO1005205310,DRGB 11.00% 2026-11-06 DOP,11% BD REDEEM 06/11/2026 DOP 100000,100.81,10.197525,9.944465,11.0,Government,2026-11-06,Dominican Republic,N,DOP,2016-05-06T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714WAG87,DRGB 11.00% 2026-11-06 USD,11% BD REDEEM 06/11/2026 USD - 144A,100.81,10.197545,9.944483,11.0,Government,2026-11-06,Dominican Republic,N,USD,2016-05-03T00:00:00Z,2025-09-18T00:00:00Z,Active
XS1410454406,DRGB 11.00% 2026-11-06 USD,11% NT REDEEM 06/11/2026 USD 100000,100.81,10.197545,9.944483,11.0,Government,2026-11-06,Dominican Republic,N,USD,2016-05-06T00:00:00Z,2025-09-18T00:00:00Z,Active
US25714RCZ55,DRGB 12.00% 2025-08-08 USD,12% BD REDEEM 08/08/2025 USD - 144A,100.0,0.0,0.0,12.0,Government,2025-08-08,Dominican Republic,N,USD,2022-08-08T00:00:00Z,2025-08-08T00:00:00Z,Inactive
US25714PCV85,DRGB 5.50% 2025-01-27 USD,5.50% BD REDEEM 27/01/2025 USD 100000 - 144A,100.0,0.0,0.0,5.5,Government,2025-01-27,Dominican Republic,N,USD,2015-01-27T00:00:00Z,2025-01-27T00:00:00Z,Inactive
DO1005212720,DRGB 10.60% 2028-10-31 DOP,10.60% BD REDEEM 31/10/2028 DOP 100000,102.142,9.802318,9.563496,10.6,Government,2028-10-31,Dominican Republic,,DOP,2023-10-31T00:00:00Z,2025-07-31T00:00:00Z,Active
DO1005212621,DRGB 10.00% 2026-10-31 DOP,10% BD REDEEM 31/10/2026 DOP 100000,100.298,9.938282,9.507234,10.0,Government,2026-10-31,Dominican Republic,,DOP,2023-10-21T00:00:00Z,2025-07-31T00:00:00Z,Active
XS2520374625,DRGB 12.00% 2025-08-08 DOP,12% BD REDEEM 08/08/2025 DOP 10000 - Reg S,100.0,0.0,0.0,12.0,Government,2025-08-08,Dominican Republic,,DOP,2022-08-08T00:00:00Z,2025-08-08T00:00:00Z,Inactive
USP3579EBD87,DRGB 5.50% 2025-01-27 USD,5.50% BD REDEEM 27/01/2025 USD 100000 - Reg S,100.0,0.0,0.0,5.5,Government,2025-01-27,Dominican Republic,N,USD,2015-01-27T00:00:00Z,2025-01-27T00:00:00Z,Inactive
